"","Global_ID","Unit_Type","Off_Channel_Type","Unit_Number","Segment_Number","Notes","Max_Depth","Jam_Volume","Wood_Count","Wood_Volume","N_Ballisted","N_ChFrm","N_Wet","Undercut_Count","Undercut_L","Undercut_Volume","d50","d84","Perc_Fines","Perc_Gravels","Perc_Cobbles","Perc_Boulders"
"135","38b875b3-7574-4c9b-bd63-9e5016dfc1eb","Run","",29,1,"",NA,0,3,0.77876154891674,0,0,0,0,0,0,NA,NA,10,90,NA,NA
"136","30944979-d501-4630-b2b4-db8df2001e2e","Run","",36,1,"",NA,1.224,0,0,0,0,0,0,0,0,NA,NA,10,80,10,NA
"137","966c45d7-4a78-400b-8b9b-98fa22651236","Run","",45,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,100,NA,NA
"138","8269b710-76db-46b4-b050-d7d9e60de196","Run","",55,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
"139","d6333af2-9ecb-4ea1-bf1a-b3c161e01a10","Run","",58,1,"",NA,0,0,0,0,0,0,1,2,0.031416,NA,NA,30,60,10,NA
"140","7a326726-4fce-442e-9dc3-29aeb62417fe","Run","",65,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,80,10,NA
"141","ef749164-efaf-4c54-a171-f7413df2910c","Run","",70,1,"",NA,0.175,0,0,0,0,0,0,0,0,NA,NA,10,80,10,NA
"142","33f3f36a-4731-45d2-b79f-506add564acf","Run","",74,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,60,30,NA
"143","61f471df-c0b1-4359-b29a-606a1e6e61cb","Run","",79,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,70,20,NA
"144","117a7fbf-4123-4e5e-8d95-9bd4e6b5da99","Run","",83,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,80,10,NA
"145","73dd2fd0-6f96-449d-b855-229ec9820953","Run","",90,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
"146","5ac57fcc-d987-4637-a96c-b31925ac8688","Run","",91,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
"147","e1f878d8-a8ef-4b46-a4a6-2f626bc86665","Run","",99,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,50,40,NA
"148","cf28bded-e48e-4c7e-801c-c5d43b09a0ba","Run","",102,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,20,50,30,NA
"149","cb8832c3-c561-4e61-ae1a-ab7fa87172fd","Run","",130,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,20,50,30,NA
"150","15039c8a-f19b-4dba-9353-d2b55125ddc1","Pool","",21,1,"",0.62,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
